,CustomerID,Recency,Frequency,Monetary,Cluster
2456,15687.0,9,9,2993.1,Loyal
2457,15689.0,120,2,254.1,AtRisk
2458,15690.0,4,2,239.76,NewCustomer
2459,15691.0,252,1,136.8,AtRisk
2460,15692.0,28,1,191.04,NewCustomer
2461,15694.0,1,14,6479.4,Loyal
2462,15695.0,267,2,409.98,AtRisk
2463,15696.0,33,8,2736.46,CantLoseThem
2464,15699.0,18,1,309.65,NewCustomer
2465,15700.0,172,2,696.68,AtRisk
2466,15701.0,2,4,1542.14,Loyal
2467,15703.0,265,1,211.5,AtRisk
2468,15704.0,140,4,2293.62,CantLoseThem
2469,15705.0,201,1,143.1,AtRisk
2470,15706.0,64,4,1060.56,CantLoseThem
2471,15707.0,35,4,945.58,CantLoseThem
2472,15708.0,41,7,3364.24,CantLoseThem
2473,15709.0,284,1,133.25,AtRisk
2474,15712.0,9,5,1072.36,NewCustomer
2475,15713.0,143,2,356.7,AtRisk
2476,15714.0,12,2,330.88,NewCustomer
2477,15716.0,146,4,1118.81,CantLoseThem
2478,15717.0,234,1,150.3,AtRisk
2479,15719.0,33,13,5045.61,Loyal
2480,15720.0,24,1,598.73,NewCustomer
2481,15721.0,12,1,507.08,NewCustomer
2482,15722.0,36,5,2222.56,CantLoseThem
2483,15723.0,365,1,203.1,AtRisk
2484,15724.0,201,2,218.25,AtRisk
2485,15725.0,15,1,415.25,NewCustomer
2486,15727.0,17,7,5178.96,Loyal
2487,15729.0,213,1,85.0,AtRisk
2488,15730.0,66,3,1120.88,CantLoseThem
2489,15732.0,212,2,294.12,AtRisk
2490,15733.0,283,1,162.3,AtRisk
2491,15734.0,115,2,1339.45,CantLoseThem
2492,15737.0,15,8,1205.12,Loyal
2493,15738.0,19,16,4812.42,Loyal
2494,15739.0,66,1,449.12,AtRisk
2495,15740.0,49,1,154.88,AtRisk
2496,15743.0,16,4,784.46,NewCustomer
2497,15744.0,78,1,34.8,AtRisk
2498,15745.0,19,4,1094.59,CantLoseThem
2499,15746.0,134,1,196.88,AtRisk
2500,15747.0,13,3,974.04,NewCustomer
2501,15748.0,40,1,149.31,AtRisk
2502,15749.0,235,3,44534.3,CantLoseThem
2503,15750.0,3,8,2465.48,Loyal
2504,15752.0,40,7,2637.38,CantLoseThem
2505,15753.0,305,1,79.2,AtRisk
2506,15754.0,51,3,458.57,CantLoseThem
2507,15755.0,10,6,2364.25,Loyal
2508,15756.0,61,4,532.96,CantLoseThem
2509,15757.0,66,2,714.42,CantLoseThem
2510,15758.0,25,1,205.25,NewCustomer
2511,15759.0,218,3,253.04,AtRisk
2512,15762.0,65,2,583.75,AtRisk
2513,15763.0,32,2,1086.92,CantLoseThem
2514,15764.0,88,6,3279.97,CantLoseThem
2515,15766.0,64,1,315.06,AtRisk
2516,15768.0,116,3,621.8299999999999,CantLoseThem
2517,15769.0,7,26,56252.72,Loyal
2518,15773.0,6,1,635.6800000000001,NewCustomer
2519,15774.0,69,1,270.8,AtRisk
2520,15775.0,245,1,104.9,AtRisk
2521,15776.0,133,1,241.62,AtRisk
2522,15777.0,241,4,1047.11,CantLoseThem
2523,15780.0,184,3,475.28,AtRisk
2524,15781.0,25,3,345.46,NewCustomer
2525,15782.0,10,3,2614.74,CantLoseThem
2526,15783.0,11,1,246.3,NewCustomer
2527,15785.0,33,5,2328.9700000000003,CantLoseThem
2528,15786.0,46,3,4932.2,CantLoseThem
2529,15787.0,26,3,948.05,CantLoseThem
2530,15789.0,358,1,351.3,AtRisk
2531,15790.0,10,1,220.85,NewCustomer
2532,15791.0,44,2,1612.69,CantLoseThem
2533,15793.0,15,3,965.61,NewCustomer
2534,15795.0,150,1,610.01,AtRisk
2535,15796.0,1,8,2711.56,Loyal
2536,15797.0,113,4,2207.4,CantLoseThem
2537,15799.0,76,3,884.14,CantLoseThem
2538,15800.0,107,2,699.08,AtRisk
2539,15801.0,46,3,1063.95,CantLoseThem
2540,15802.0,143,1,451.42,AtRisk
2541,15803.0,51,1,415.8200000000001,AtRisk
2542,15804.0,1,13,4206.39,Loyal
2543,15805.0,23,17,5528.4800000000005,Loyal
2544,15806.0,46,3,784.58,CantLoseThem
2545,15807.0,50,3,903.9,CantLoseThem
2546,15808.0,306,4,3734.97,CantLoseThem
2547,15809.0,36,5,515.77,CantLoseThem
2548,15810.0,79,4,1391.98,CantLoseThem
2549,15811.0,22,6,2218.62,CantLoseThem
2550,15812.0,107,5,1801.14,CantLoseThem
2551,15813.0,208,2,1303.91,CantLoseThem
2552,15814.0,17,4,1945.33,CantLoseThem
2553,15815.0,64,5,2100.6,CantLoseThem
2554,15819.0,49,4,1905.45,CantLoseThem
2555,15820.0,320,1,206.98,AtRisk
2556,15821.0,44,2,570.96,NewCustomer
2557,15822.0,3,2,885.47,NewCustomer
2558,15823.0,372,1,15.0,AtRisk
2559,15825.0,172,1,532.94,AtRisk
2560,15826.0,56,3,1654.31,CantLoseThem
2561,15827.0,73,14,1836.09,CantLoseThem
2562,15829.0,99,2,636.14,AtRisk
2563,15830.0,38,1,576.0,NewCustomer
2564,15831.0,58,3,801.76,CantLoseThem
2565,15832.0,254,1,836.79,AtRisk
2566,15834.0,70,4,2233.75,CantLoseThem
2567,15835.0,44,4,954.09,CantLoseThem
2568,15836.0,50,1,137.37,AtRisk
2569,15837.0,65,1,391.98,AtRisk
2570,15838.0,11,19,33643.08,Loyal
2571,15839.0,33,3,1048.49,CantLoseThem
2572,15840.0,59,2,355.56,AtRisk
2573,15841.0,73,4,1224.06,CantLoseThem
2574,15843.0,304,1,118.95000000000002,AtRisk
2575,15844.0,46,1,130.73999999999998,AtRisk
2576,15845.0,18,8,3711.77,Loyal
2577,15847.0,38,2,389.27,NewCustomer
2578,15850.0,19,2,238.85,NewCustomer
2579,15852.0,187,2,160.71,AtRisk
2580,15853.0,52,1,110.8,AtRisk
2581,15854.0,4,12,2974.65,Loyal
2582,15855.0,137,5,712.24,CantLoseThem
2583,15856.0,4,27,16387.57,Loyal
2584,15857.0,19,1,297.0,NewCustomer
2585,15858.0,16,5,1438.85,CantLoseThem
2586,15860.0,41,8,977.21,CantLoseThem
2587,15861.0,12,8,3165.36,Loyal
2588,15862.0,8,4,832.88,NewCustomer
2589,15863.0,26,2,68.84,NewCustomer
2590,15864.0,22,6,1936.32,CantLoseThem
2591,15865.0,41,3,895.13,CantLoseThem
2592,15866.0,101,1,230.53,AtRisk
2593,15867.0,5,15,3812.64,Loyal
2594,15869.0,277,2,149.64,AtRisk
2595,15870.0,33,1,354.09000000000003,NewCustomer
2596,15872.0,15,2,360.93,NewCustomer
2597,15874.0,64,7,4405.88,CantLoseThem
2598,15877.0,2,2,493.28,NewCustomer
2599,15880.0,369,1,343.28000000000003,AtRisk
2600,15881.0,312,5,501.39,CantLoseThem
2601,15882.0,199,4,516.36,CantLoseThem
2602,15883.0,2,2,396.48,NewCustomer
2603,15885.0,93,3,379.35,AtRisk
2604,15886.0,60,1,181.09,AtRisk
2605,15888.0,81,1,168.31,AtRisk
2606,15889.0,157,2,446.87,AtRisk
2607,15891.0,227,1,524.52,AtRisk
2608,15894.0,253,2,263.55,AtRisk
2609,15895.0,150,1,179.17,AtRisk
2610,15897.0,194,2,222.05,AtRisk
2611,15898.0,1,5,1388.88,Loyal
2612,15899.0,369,1,56.25,AtRisk
2613,15900.0,24,1,351.11,NewCustomer
2614,15901.0,17,3,363.88,NewCustomer
2615,15903.0,10,7,5126.76,Loyal
2616,15904.0,8,1,164.68,NewCustomer
2617,15906.0,20,7,1567.69,CantLoseThem
2618,15907.0,4,3,967.45,NewCustomer
2619,15909.0,174,1,191.94,AtRisk
2620,15910.0,1,8,1232.18,Loyal
2621,15912.0,178,2,264.62,AtRisk
2622,15916.0,16,8,1528.09,Loyal
2623,15917.0,248,1,123.1,AtRisk
2624,15918.0,191,2,334.23,AtRisk
2625,15919.0,20,2,639.89,NewCustomer
2626,15920.0,154,4,167.5,AtRisk
2627,15921.0,173,1,336.03000000000003,AtRisk
2628,15922.0,373,1,369.5,AtRisk
2629,15923.0,373,1,127.08,AtRisk
2630,15925.0,194,1,207.15,AtRisk
2631,15930.0,67,1,426.63,AtRisk
2632,15932.0,4,8,2495.87,Loyal
2633,15933.0,21,3,1107.46,CantLoseThem
2634,15935.0,239,2,416.86,AtRisk
2635,15937.0,64,1,145.35,AtRisk
2636,15938.0,112,5,404.58,CantLoseThem
2637,15939.0,90,15,6115.01,Loyal
2638,15940.0,311,1,35.8,AtRisk
2639,15942.0,134,1,337.44,AtRisk
2640,15944.0,277,1,325.1,AtRisk
2641,15945.0,365,1,181.0,AtRisk
2642,15947.0,83,1,1708.24,CantLoseThem
2643,15948.0,8,2,955.24,NewCustomer
2644,15949.0,17,2,364.72,NewCustomer
2645,15950.0,32,4,1765.51,CantLoseThem
2646,15951.0,9,2,708.22,NewCustomer
2647,15952.0,34,4,806.57,CantLoseThem
2648,15953.0,15,8,1659.38,Loyal
2649,15955.0,24,14,4416.26,Loyal
2650,15957.0,32,1,428.89,NewCustomer
2651,15958.0,74,1,104.35,AtRisk
2652,15963.0,20,2,470.76,NewCustomer
2653,15965.0,17,4,845.64,NewCustomer
2654,15967.0,23,2,418.83,NewCustomer
2655,15969.0,3,3,666.1,NewCustomer
2656,15970.0,304,1,314.1,AtRisk
2657,15971.0,18,12,4199.85,Loyal
2658,15973.0,367,1,307.82000000000005,AtRisk
2659,15974.0,39,7,3442.15,CantLoseThem
2660,15975.0,84,1,371.01,AtRisk
2661,15976.0,165,2,430.94,AtRisk
2662,15977.0,17,2,1054.73,NewCustomer
2663,15978.0,77,1,1098.78,AtRisk
2664,15980.0,89,3,2398.86,CantLoseThem
2665,15981.0,25,8,3408.48,Loyal
2666,15983.0,22,4,1475.02,CantLoseThem
2667,15984.0,3,10,2837.67,Loyal
2668,15985.0,123,2,1142.42,CantLoseThem
2669,15986.0,30,1,168.12,NewCustomer
2670,15987.0,12,7,1451.28,Loyal
2671,15988.0,19,1,158.03,NewCustomer
2672,15990.0,44,2,792.11,CantLoseThem
2673,15992.0,4,1,41.99,NewCustomer
2674,15993.0,9,7,2797.57,Loyal
2675,15994.0,55,1,427.07,AtRisk
2676,15996.0,88,6,1060.68,CantLoseThem
2677,15998.0,37,5,3089.97,CantLoseThem
2678,16000.0,3,3,12393.7,Loyal
2679,16003.0,30,5,2735.37,CantLoseThem
2680,16005.0,12,4,615.39,NewCustomer
2681,16006.0,211,1,101.4,AtRisk
2682,16007.0,48,4,1701.94,CantLoseThem
2683,16008.0,24,3,478.78,NewCustomer
2684,16009.0,22,4,992.71,CantLoseThem
2685,16010.0,246,3,407.5,AtRisk
2686,16011.0,8,16,3362.71,Loyal
2687,16012.0,35,3,1415.29,CantLoseThem
2688,16013.0,4,47,37130.6,Loyal
2689,16014.0,38,3,662.38,CantLoseThem
2690,16015.0,4,3,705.39,NewCustomer
2691,16016.0,3,8,1508.76,Loyal
2692,16017.0,47,1,211.88,AtRisk
2693,16018.0,39,2,408.9,NewCustomer
2694,16019.0,47,9,3786.24,Loyal
2695,16020.0,17,3,851.01,NewCustomer
2696,16022.0,260,1,628.28,AtRisk
2697,16023.0,46,3,719.81,CantLoseThem
2698,16024.0,12,1,251.24,NewCustomer
2699,16025.0,30,1,439.66,NewCustomer
2700,16026.0,43,1,236.09,AtRisk
2701,16027.0,92,6,934.62,CantLoseThem
2702,16029.0,39,63,81024.84,Loyal
2703,16030.0,310,1,331.24,AtRisk
2704,16031.0,92,2,548.94,AtRisk
2705,16033.0,6,20,8816.4,Loyal
2706,16034.0,196,3,437.7,AtRisk
2707,16036.0,87,2,758.92,CantLoseThem
2708,16037.0,270,3,855.02,CantLoseThem
2709,16038.0,8,3,471.78,NewCustomer
2710,16040.0,65,3,1313.55,CantLoseThem
2711,16041.0,31,3,3166.4,CantLoseThem
2712,16042.0,22,5,1197.27,CantLoseThem
2713,16043.0,38,4,773.99,CantLoseThem
2714,16045.0,120,4,1340.7,CantLoseThem
2715,16048.0,373,2,256.44,AtRisk
2716,16049.0,40,3,1111.79,CantLoseThem
2717,16050.0,174,1,137.9,AtRisk
2718,16052.0,54,1,362.06,AtRisk
2719,16053.0,33,2,1511.95,CantLoseThem
2720,16054.0,145,1,783.9,AtRisk
2721,16055.0,221,1,134.8,AtRisk
2722,16056.0,45,1,664.85,NewCustomer
2723,16057.0,16,7,2263.12,Loyal
2724,16059.0,66,6,1459.86,CantLoseThem
2725,16062.0,10,4,1153.62,NewCustomer
2726,16063.0,260,1,335.32,AtRisk
2727,16065.0,365,1,372.09,AtRisk
2728,16066.0,17,5,1521.87,CantLoseThem
2729,16070.0,22,2,852.15,NewCustomer
2730,16071.0,45,1,326.24,AtRisk
2731,16072.0,288,1,584.3199999999999,AtRisk
2732,16073.0,297,1,122.4,AtRisk
2733,16076.0,3,10,2234.73,Loyal
2734,16078.0,284,1,79.2,AtRisk
2735,16079.0,17,3,1352.0,CantLoseThem
2736,16080.0,82,2,217.16,AtRisk
2737,16081.0,56,5,2806.9,CantLoseThem
2738,16083.0,101,2,1317.62,CantLoseThem
2739,16084.0,299,1,436.18,AtRisk
2740,16085.0,23,5,981.51,CantLoseThem
2741,16086.0,59,5,1121.39,CantLoseThem
2742,16091.0,155,2,315.06,AtRisk
2743,16092.0,115,3,817.86,CantLoseThem
2744,16093.0,107,1,17.0,AtRisk
2745,16094.0,12,4,1078.23,NewCustomer
2746,16096.0,264,1,320.62,AtRisk
2747,16097.0,240,1,185.05,AtRisk
2748,16098.0,88,7,2005.63,CantLoseThem
2749,16099.0,50,3,731.9,CantLoseThem
2750,16101.0,71,1,1290.7,CantLoseThem
2751,16102.0,42,3,1842.14,CantLoseThem
2752,16103.0,7,6,1429.64,Loyal
2753,16104.0,62,1,302.36,AtRisk
2754,16105.0,249,1,336.96,AtRisk
2755,16106.0,66,1,108.38,AtRisk
2756,16107.0,18,7,3204.1600000000003,Loyal
2757,16108.0,85,1,842.5,AtRisk
2758,16109.0,219,2,611.88,AtRisk
2759,16110.0,45,3,1337.48,CantLoseThem
2760,16112.0,143,4,195.74,AtRisk
2761,16113.0,183,1,161.38,AtRisk
2762,16114.0,171,1,135.75000000000003,AtRisk
2763,16115.0,10,8,1667.97,Loyal
2764,16116.0,212,1,612.78,AtRisk
2765,16117.0,190,1,232.21,AtRisk
2766,16119.0,8,2,423.36,NewCustomer
2767,16120.0,59,4,1309.14,CantLoseThem
2768,16121.0,57,2,867.11,CantLoseThem
2769,16122.0,73,4,684.4200000000001,CantLoseThem
2770,16123.0,52,1,307.78,AtRisk
2771,16124.0,317,1,249.0,AtRisk
2772,16125.0,367,1,289.35,AtRisk
2773,16126.0,29,4,6287.77,CantLoseThem
2774,16127.0,39,1,656.25,NewCustomer
2775,16128.0,18,5,1880.22,CantLoseThem
2776,16131.0,52,6,3506.54,CantLoseThem
2777,16133.0,4,33,14589.04,Loyal
2778,16134.0,22,2,618.09,NewCustomer
2779,16135.0,263,1,517.55,AtRisk
2780,16136.0,60,3,709.38,CantLoseThem
2781,16139.0,19,3,635.41,NewCustomer
2782,16140.0,66,2,725.18,CantLoseThem
2783,16141.0,88,1,620.4,AtRisk
2784,16142.0,250,1,535.34,AtRisk
2785,16143.0,3,6,2424.94,Loyal
2786,16144.0,247,1,175.2,AtRisk
2787,16145.0,9,11,3799.49,Loyal
2788,16146.0,157,3,734.13,CantLoseThem
2789,16147.0,134,1,375.0,AtRisk
2790,16148.0,296,1,76.32000000000001,AtRisk
2791,16149.0,5,2,280.52,NewCustomer
2792,16150.0,43,5,2053.02,CantLoseThem
2793,16152.0,269,1,1829.04,AtRisk
2794,16153.0,50,5,1824.23,CantLoseThem
2795,16156.0,9,9,3122.04,Loyal
2796,16157.0,16,3,656.69,NewCustomer
2797,16159.0,282,1,348.2,AtRisk
2798,16160.0,65,2,1025.44,CantLoseThem
2799,16161.0,2,19,5575.56,Loyal
2800,16162.0,252,1,37.4,AtRisk
2801,16163.0,232,2,856.6,AtRisk
2802,16164.0,17,3,822.48,NewCustomer
2803,16168.0,11,27,3787.6,Loyal
2804,16169.0,8,4,1822.97,CantLoseThem
2805,16170.0,51,6,1885.05,CantLoseThem
2806,16171.0,59,1,73.2,AtRisk
2807,16172.0,95,5,1140.21,CantLoseThem
2808,16173.0,16,6,1418.32,CantLoseThem
2809,16174.0,126,3,1009.55,CantLoseThem
2810,16175.0,94,4,1037.59,CantLoseThem
2811,16177.0,50,1,331.95,AtRisk
2812,16178.0,138,1,197.9,AtRisk
2813,16179.0,61,1,215.83,AtRisk
2814,16180.0,100,8,10254.18,CantLoseThem
2815,16181.0,73,1,305.54,AtRisk
2816,16182.0,72,4,6617.65,CantLoseThem
2817,16183.0,67,1,338.71000000000004,AtRisk
2818,16184.0,64,6,1158.79,CantLoseThem
2819,16185.0,17,2,529.41,NewCustomer
2820,16186.0,23,12,4006.94,Loyal
2821,16187.0,32,15,6911.4400000000005,Loyal
2822,16188.0,45,4,981.86,CantLoseThem
2823,16189.0,16,2,215.48,NewCustomer
2824,16190.0,40,1,215.08,AtRisk
2825,16191.0,3,13,5180.52,Loyal
2826,16193.0,237,1,314.45,AtRisk
2827,16198.0,75,1,400.681,AtRisk
2828,16200.0,4,2,1080.62,NewCustomer
2829,16201.0,3,4,1863.47,Loyal
2830,16202.0,361,1,365.27,AtRisk
2831,16203.0,59,4,592.9,CantLoseThem
2832,16204.0,23,1,405.71,NewCustomer
2833,16205.0,31,4,761.38,CantLoseThem
2834,16206.0,55,4,537.0600000000001,CantLoseThem
2835,16207.0,25,1,394.38,NewCustomer
2836,16208.0,45,2,664.26,NewCustomer
2837,16209.0,89,5,2262.62,CantLoseThem
2838,16210.0,2,18,21086.3,Loyal
2839,16211.0,89,1,547.02,AtRisk
2840,16212.0,19,2,690.34,NewCustomer
2841,16213.0,79,1,159.0,AtRisk
2842,16214.0,171,3,1062.75,CantLoseThem
2843,16215.0,81,1,242.35,AtRisk
2844,16216.0,267,1,914.93,AtRisk
2845,16217.0,235,2,304.25,AtRisk
2846,16218.0,30,7,3084.68,CantLoseThem
2847,16221.0,37,3,864.86,CantLoseThem
2848,16222.0,318,1,846.72,AtRisk
2849,16224.0,57,4,1295.3,CantLoseThem
2850,16225.0,45,5,1096.32,CantLoseThem
2851,16226.0,203,3,255.12,AtRisk
2852,16227.0,225,1,314.22,AtRisk
2853,16229.0,87,2,1010.6,CantLoseThem
2854,16230.0,190,2,542.03,AtRisk
2855,16232.0,44,4,990.88,CantLoseThem
2856,16233.0,71,3,536.6800000000001,CantLoseThem
2857,16235.0,41,5,867.31,CantLoseThem
2858,16236.0,78,1,432.2,AtRisk
2859,16239.0,57,2,414.2,AtRisk
2860,16240.0,24,2,3718.8,CantLoseThem
2861,16241.0,10,13,2607.87,Loyal
2862,16242.0,8,7,3603.21,Loyal
2863,16243.0,34,2,409.1,NewCustomer
2864,16244.0,212,2,1522.75,CantLoseThem
2865,16245.0,24,3,1413.66,CantLoseThem
2866,16247.0,170,1,114.56,AtRisk
2867,16248.0,62,1,152.94,AtRisk
2868,16249.0,53,5,1800.07,CantLoseThem
2869,16250.0,261,2,389.44,AtRisk
2870,16253.0,67,2,3683.86,CantLoseThem
2871,16255.0,17,8,2619.91,Loyal
2872,16256.0,267,1,752.4300000000001,AtRisk
2873,16257.0,177,1,46.95,AtRisk
2874,16258.0,45,5,5203.51,CantLoseThem
2875,16260.0,51,1,1035.45,NewCustomer
2876,16261.0,17,4,746.83,NewCustomer
2877,16265.0,9,9,5447.0,Loyal
2878,16266.0,74,7,861.89,CantLoseThem
2879,16268.0,71,2,667.65,CantLoseThem
2880,16270.0,353,1,1141.24,AtRisk
2881,16271.0,3,5,1429.24,Loyal
2882,16272.0,117,1,411.7,AtRisk
2883,16274.0,373,1,357.95,AtRisk
2884,16275.0,197,1,559.87,AtRisk
2885,16276.0,177,1,810.6000000000001,AtRisk
2886,16278.0,100,1,566.38,AtRisk
2887,16279.0,21,3,1509.58,CantLoseThem
2888,16281.0,72,1,2062.06,CantLoseThem
2889,16282.0,340,1,168.3,AtRisk
2890,16283.0,6,5,1570.81,Loyal
2891,16284.0,31,2,823.97,NewCustomer
2892,16287.0,170,1,142.5,AtRisk
2893,16292.0,122,1,302.25,AtRisk
2894,16293.0,22,10,2248.99,Loyal
2895,16295.0,10,4,1328.55,NewCustomer
2896,16297.0,269,1,301.9,AtRisk
2897,16298.0,23,3,598.2,NewCustomer
2898,16302.0,127,1,233.22,AtRisk
2899,16303.0,26,3,5360.63,CantLoseThem
2900,16305.0,139,1,361.22,AtRisk
2901,16306.0,214,6,632.27,CantLoseThem
2902,16308.0,38,4,2560.0,CantLoseThem
2903,16309.0,106,2,706.57,AtRisk
2904,16311.0,18,2,616.26,NewCustomer
2905,16313.0,3,2,274.15000000000003,NewCustomer
2906,16315.0,331,1,226.37,AtRisk
2907,16316.0,64,8,2938.91,CantLoseThem
2908,16317.0,120,3,1341.65,CantLoseThem
2909,16318.0,35,1,328.15,NewCustomer
2910,16319.0,218,1,404.4,AtRisk
2911,16320.0,172,2,1038.46,CantLoseThem
2912,16321.0,72,5,373.65,CantLoseThem
2913,16322.0,1,2,326.75,NewCustomer
2914,16323.0,196,1,207.50000000000003,AtRisk
2915,16324.0,128,3,428.68,AtRisk
2916,16325.0,47,3,594.24,CantLoseThem
2917,16326.0,6,14,3110.96,Loyal
2918,16327.0,14,6,3844.22,Loyal
2919,16330.0,18,3,251.91,NewCustomer
2920,16332.0,28,7,1593.2,CantLoseThem
2921,16333.0,8,22,26626.8,Loyal
2922,16337.0,37,1,151.05,AtRisk
2923,16338.0,157,1,214.8,AtRisk
2924,16339.0,284,1,109.95,AtRisk
2925,16340.0,107,1,549.07,AtRisk
2926,16341.0,25,4,1971.87,CantLoseThem
2927,16342.0,75,4,322.41,CantLoseThem
2928,16343.0,16,2,370.48,NewCustomer
2929,16344.0,158,1,101.1,AtRisk
2930,16345.0,44,1,575.41,NewCustomer
2931,16347.0,11,2,887.65,NewCustomer
2932,16348.0,32,7,1469.45,CantLoseThem
2933,16349.0,291,1,53.5,AtRisk
2934,16350.0,21,4,1116.47,CantLoseThem
2935,16351.0,333,1,153.9,AtRisk
2936,16352.0,18,2,494.44,NewCustomer
2937,16353.0,4,23,6675.71,Loyal
2938,16354.0,63,2,395.8,AtRisk
2939,16356.0,198,3,211.77,AtRisk
2940,16357.0,33,3,658.88,CantLoseThem
2941,16358.0,1,4,2027.5,Loyal
2942,16359.0,7,9,1750.92,Loyal
2943,16360.0,5,6,3512.53,Loyal
2944,16361.0,10,4,896.66,NewCustomer
2945,16362.0,32,5,734.77,CantLoseThem
2946,16363.0,53,1,109.36,AtRisk
2947,16364.0,12,2,707.04,NewCustomer
2948,16365.0,18,9,1540.42,Loyal
2949,16366.0,19,1,327.3,NewCustomer
2950,16367.0,37,2,804.49,NewCustomer
2951,16368.0,2,2,497.43,NewCustomer
2952,16369.0,18,3,1553.66,CantLoseThem
2953,16370.0,82,4,1320.56,CantLoseThem
2954,16372.0,33,2,367.93,NewCustomer
2955,16374.0,66,2,473.03,AtRisk
2956,16376.0,9,2,987.01,NewCustomer
2957,16377.0,267,1,676.2,AtRisk
2958,16378.0,247,3,362.95,AtRisk
2959,16379.0,4,4,2157.4,Loyal
2960,16380.0,61,1,1780.59,CantLoseThem
2961,16383.0,75,2,668.36,CantLoseThem
2962,16384.0,90,2,584.5,AtRisk
2963,16385.0,60,3,555.89,CantLoseThem
2964,16386.0,29,2,317.2,NewCustomer
2965,16387.0,323,1,94.36,AtRisk
2966,16389.0,53,4,1382.07,CantLoseThem
2967,16392.0,270,1,221.19,AtRisk
2968,16393.0,2,13,3046.21,Loyal
2969,16394.0,57,5,1555.34,CantLoseThem
2970,16395.0,61,5,1486.9,CantLoseThem
2971,16398.0,154,2,1705.8,CantLoseThem
2972,16399.0,19,2,408.57,NewCustomer
2973,16400.0,95,1,303.93,AtRisk
2974,16401.0,1,12,4098.32,Loyal
2975,16402.0,265,2,299.6,AtRisk
2976,16403.0,312,1,177.5,AtRisk
2977,16404.0,70,1,443.05,AtRisk
2978,16405.0,302,2,167.25,AtRisk
2979,16406.0,19,1,163.07,NewCustomer
2980,16407.0,13,10,2126.93,Loyal
2981,16409.0,36,5,2028.88,CantLoseThem
2982,16411.0,19,2,214.65,NewCustomer
2983,16412.0,54,1,151.83,AtRisk
2984,16413.0,57,1,262.2,AtRisk
2985,16414.0,22,2,126.25,NewCustomer
2986,16415.0,44,1,210.35,AtRisk
2987,16416.0,27,3,1051.4,CantLoseThem
2988,16418.0,45,3,675.27,CantLoseThem
2989,16419.0,113,6,972.23,CantLoseThem
2990,16422.0,17,51,34684.4,Loyal
2991,16423.0,25,1,346.12,NewCustomer
2992,16424.0,191,1,133.56,AtRisk
2993,16425.0,302,1,302.7,AtRisk
2994,16426.0,2,10,1908.25,Loyal
2995,16427.0,263,2,241.06,AtRisk
2996,16429.0,106,1,284.55,AtRisk
2997,16430.0,57,1,300.85,AtRisk
2998,16431.0,213,3,642.81,AtRisk
2999,16432.0,64,1,287.4,AtRisk
3000,16433.0,28,1,184.26,NewCustomer
3001,16434.0,29,7,1522.25,CantLoseThem
3002,16438.0,6,5,798.35,NewCustomer
3003,16440.0,8,5,3640.67,Loyal
3004,16441.0,67,2,381.2,AtRisk
3005,16442.0,2,3,616.79,NewCustomer
3006,16444.0,46,4,654.67,CantLoseThem
3007,16445.0,34,1,230.51,NewCustomer
3008,16446.0,1,2,168472.5,Loyal
3009,16447.0,136,1,259.01,AtRisk
3010,16448.0,198,1,188.89,AtRisk
3011,16449.0,198,2,707.69,AtRisk
3012,16450.0,150,1,311.92,AtRisk
3013,16451.0,88,1,266.97,AtRisk
3014,16454.0,45,2,6.9,AtRisk
3015,16455.0,64,7,1841.18,CantLoseThem
3016,16456.0,99,5,2158.37,CantLoseThem
3017,16457.0,218,1,208.36,AtRisk
3018,16458.0,3,18,3482.74,Loyal
3019,16460.0,28,3,814.72,CantLoseThem
3020,16461.0,178,1,151.42,AtRisk
3021,16462.0,74,3,136.0,AtRisk
3022,16463.0,21,4,1422.4,CantLoseThem
3023,16464.0,20,3,1314.68,CantLoseThem
3024,16466.0,34,7,1603.46,CantLoseThem
3025,16468.0,74,1,74.9,AtRisk
3026,16469.0,24,4,650.43,CantLoseThem
3027,16470.0,52,4,762.39,CantLoseThem
3028,16471.0,275,1,223.95,AtRisk
3029,16473.0,165,3,316.11,AtRisk
3030,16474.0,7,7,1871.5,Loyal
3031,16475.0,88,4,544.3,CantLoseThem
3032,16477.0,64,7,2494.46,CantLoseThem
3033,16478.0,25,3,331.0,NewCustomer
3034,16479.0,10,2,300.83,NewCustomer
3035,16480.0,76,1,769.29,AtRisk
3036,16482.0,16,1,220.62,NewCustomer
3037,16483.0,192,1,139.35,AtRisk
3038,16484.0,174,2,404.3,AtRisk
3039,16485.0,77,1,363.65,AtRisk
3040,16488.0,33,3,498.8,NewCustomer
3041,16491.0,47,1,731.5,NewCustomer
3042,16493.0,80,4,1351.63,CantLoseThem
3043,16494.0,297,1,826.53,AtRisk
3044,16495.0,3,3,684.41,NewCustomer
3045,16496.0,9,3,1599.52,NewCustomer
3046,16497.0,50,6,2965.69,CantLoseThem
3047,16498.0,161,2,100.97,AtRisk
3048,16499.0,360,2,365.45,AtRisk
3049,16500.0,5,6,400.86,NewCustomer
3050,16503.0,107,4,1431.93,CantLoseThem
3051,16504.0,25,1,484.38,NewCustomer
3052,16505.0,32,1,777.6,NewCustomer
3053,16506.0,20,2,90.3,NewCustomer
3054,16509.0,297,1,363.7,AtRisk
3055,16510.0,372,1,248.1,AtRisk
3056,16511.0,22,3,950.26,CantLoseThem
3057,16513.0,5,4,874.59,NewCustomer
